$GPRMC,010048.000,A,3726.9851,N,12636.9946,E,29.6,181.4,290725,,*33
$GPRMC,010049.000,A,3726.9769,N,12636.9945,E,29.6,181.4,290725,,*35
$GPRMC,010050.000,A,3726.9687,N,12636.9943,E,29.6,181.4,290725,,*3A
$GPRMC,010051.000,A,3726.9605,N,12636.9942,E,29.6,181.4,290725,,*30
$GPRMC,010052.000,A,3726.9523,N,12636.9940,E,29.6,181.4,290725,,*36
$GPRMC,010053.000,A,3726.9441,N,12636.9939,E,29.6,181.4,290725,,*3C
$GPRMC,010054.000,A,3726.9360,N,12636.9937,E,29.7,181.4,290725,,*30
$GPRMC,010055.000,A,3726.9278,N,12636.9935,E,29.7,181.4,290725,,*3B
$GPRMC,010056.000,A,3726.9196,N,12636.9934,E,29.7,181.5,290725,,*3B
$GPRMC,010057.000,A,3726.9114,N,12636.9932,E,29.7,181.5,290725,,*36
$GPRMC,010058.000,A,3726.9032,N,12636.9931,E,29.7,181.5,290725,,*3F
$GPRMC,010059.000,A,3726.8950,N,12636.9929,E,29.7,181.5,290725,,*3B
$GPRMC,010100.000,A,3726.8868,N,12636.9928,E,29.7,181.5,290725,,*3D
$GPRMC,010101.000,A,3726.8787,N,12636.9926,E,29.7,181.5,290725,,*3C
$GPRMC,010102.000,A,3726.8705,N,12636.9925,E,29.7,181.5,290725,,*36
$GPRMC,010103.000,A,3726.8623,N,12636.9923,E,29.7,181.5,290725,,*34
$GPRMC,010104.000,A,3726.8541,N,12636.9922,E,29.7,181.5,290725,,*35
$GPRMC,010105.000,A,3726.8459,N,12636.9920,E,29.7,181.5,290725,,*3E
$GPRMC,010106.000,A,3726.8377,N,12636.9919,E,29.7,181.6,290725,,*3F
$GPRMC,010107.000,A,3726.8295,N,12636.9917,E,29.7,181.6,290725,,*3D
$GPRMC,010108.000,A,3726.8213,N,12636.9915,E,29.7,181.6,290725,,*3E
$GPRMC,010109.000,A,3726.8132,N,12636.9914,E,29.7,181.6,290725,,*3E
$GPRMC,010110.000,A,3726.8050,N,12636.9912,E,29.7,181.6,290725,,*35
$GPRMC,010111.000,A,3726.7968,N,12636.9911,E,29.7,181.6,290725,,*3A
$GPRMC,010112.000,A,3726.7886,N,12636.9909,E,29.7,181.6,290725,,*31
$GPRMC,010113.000,A,3726.7804,N,12636.9908,E,29.7,181.6,290725,,*3B
$GPRMC,010114.000,A,3726.7722,N,12636.9906,E,29.7,181.6,290725,,*39
$GPRMC,010115.000,A,3726.7640,N,12636.9905,E,29.7,181.6,290725,,*3E
$GPRMC,010116.000,A,3726.7559,N,12636.9903,E,29.7,181.7,290725,,*31
$GPRMC,010117.000,A,3726.7477,N,12636.9902,E,29.7,181.7,290725,,*3C
$GPRMC,010118.000,A,3726.7395,N,12636.9900,E,29.7,181.7,290725,,*3A
$GPRMC,010119.000,A,3726.7313,N,12636.9899,E,29.7,181.7,290725,,*34
$GPRMC,010120.000,A,3726.7231,N,12636.9897,E,29.7,181.7,290725,,*31
$GPRMC,010121.000,A,3726.7149,N,12636.9895,E,29.7,181.7,290725,,*3E
$GPRMC,010122.000,A,3726.7067,N,12636.9894,E,29.7,181.7,290725,,*31
$GPRMC,010123.000,A,3726.6986,N,12636.9892,E,29.7,181.7,290725,,*31
$GPRMC,010124.000,A,3726.6904,N,12636.9891,E,29.7,181.7,290725,,*3F
$GPRMC,010125.000,A,3726.6822,N,12636.9889,E,29.7,181.7,290725,,*32
$GPRMC,010126.000,A,3726.6740,N,12636.9888,E,29.7,181.8,290725,,*34
$GPRMC,010127.000,A,3726.6658,N,12636.9886,E,29.7,181.8,290725,,*33
$GPRMC,010128.000,A,3726.6576,N,12636.9885,E,29.8,181.8,290725,,*3F
$GPRMC,010129.000,A,3726.6494,N,12636.9883,E,29.8,181.8,290725,,*35
$GPRMC,010130.000,A,3726.6413,N,12636.9882,E,29.8,181.8,290725,,*33
$GPRMC,010131.000,A,3726.6331,N,12636.9880,E,29.8,181.8,290725,,*37
$GPRMC,010132.000,A,3726.6249,N,12636.9879,E,29.8,181.8,290725,,*3C
$GPRMC,010133.000,A,3726.6167,N,12636.9877,E,29.8,181.8,290725,,*3C
$GPRMC,010134.000,A,3726.6085,N,12636.9875,E,29.8,181.8,290725,,*34
$GPRMC,010135.000,A,3726.6003,N,12636.9874,E,29.8,181.8,290725,,*3A
$GPRMC,010136.000,A,3726.5921,N,12636.9872,E,29.8,181.9,290725,,*34
$GPRMC,010137.000,A,3726.5840,N,12636.9871,E,29.8,181.9,290725,,*30
$GPRMC,010138.000,A,3726.5758,N,12636.9869,E,29.8,181.9,290725,,*30
$GPRMC,010139.000,A,3726.5676,N,12636.9868,E,29.8,181.9,290725,,*3D
$GPRMC,010140.000,A,3726.5594,N,12636.9866,E,29.8,181.9,290725,,*32
$GPRMC,010141.000,A,3726.5512,N,12636.9865,E,29.8,181.9,290725,,*3E
$GPRMC,010142.000,A,3726.5430,N,12636.9863,E,29.8,181.9,290725,,*3A
$GPRMC,010143.000,A,3726.5348,N,12636.9862,E,29.8,181.9,290725,,*32
$GPRMC,010144.000,A,3726.5267,N,12636.9860,E,29.8,181.9,290725,,*3B
$GPRMC,010145.000,A,3726.5185,N,12636.9859,E,29.8,181.9,290725,,*3F
$GPRMC,010146.000,A,3726.5103,N,12636.9857,E,29.8,181.9,290725,,*3C
$GPRMC,010147.000,A,3726.5021,N,12636.9855,E,29.8,182.0,290725,,*34
$GPRMC,010148.000,A,3726.4939,N,12636.9854,E,29.8,182.0,290725,,*3B
$GPRMC,010149.000,A,3726.4857,N,12636.9852,E,29.8,182.0,290725,,*35
$GPRMC,010150.000,A,3726.4775,N,12636.9851,E,29.8,182.0,290725,,*31
$GPRMC,010151.000,A,3726.4693,N,12636.9849,E,29.8,182.0,290725,,*30
$GPRMC,010152.000,A,3726.4612,N,12636.9848,E,29.8,182.0,290725,,*3B
$GPRMC,010153.000,A,3726.4530,N,12636.9846,E,29.8,182.0,290725,,*37
$GPRMC,010154.000,A,3726.4448,N,12636.9845,E,29.8,182.0,290725,,*3D
$GPRMC,010155.000,A,3726.4366,N,12636.9843,E,29.8,182.0,290725,,*31
$GPRMC,010156.000,A,3726.4284,N,12636.9842,E,29.8,182.0,290725,,*3E
$GPRMC,010157.000,A,3726.4202,N,12636.9840,E,29.8,182.1,290725,,*32
$GPRMC,010158.000,A,3726.4120,N,12636.9839,E,29.8,182.1,290725,,*30
$GPRMC,010159.000,A,3726.4039,N,12636.9837,E,29.8,182.1,290725,,*36
$GPRMC,010200.000,A,3726.3957,N,12636.9835,E,29.8,182.1,290725,,*3D
$GPRMC,010201.000,A,3726.3875,N,12636.9834,E,29.8,182.1,290725,,*3C
$GPRMC,010202.000,A,3726.3793,N,12636.9832,E,29.9,182.1,290725,,*3F
$GPRMC,010203.000,A,3726.3711,N,12636.9831,E,29.9,182.1,290725,,*37
$GPRMC,010204.000,A,3726.3629,N,12636.9829,E,29.9,182.1,290725,,*33
$GPRMC,010205.000,A,3726.3547,N,12636.9828,E,29.9,182.1,290725,,*38
$GPRMC,010206.000,A,3726.3466,N,12636.9826,E,29.9,182.1,290725,,*37
$GPRMC,010207.000,A,3726.3384,N,12636.9825,E,29.9,182.2,290725,,*3D
$GPRMC,010208.000,A,3726.3302,N,12636.9823,E,29.9,182.2,290725,,*3A
$GPRMC,010209.000,A,3726.3220,N,12636.9822,E,29.9,182.2,290725,,*3B
$GPRMC,010210.000,A,3726.3138,N,12636.9820,E,29.9,182.2,290725,,*3B
$GPRMC,010211.000,A,3726.3056,N,12636.9819,E,29.9,182.2,290725,,*39
$GPRMC,010212.000,A,3726.2974,N,12636.9817,E,29.9,182.2,290725,,*3C
$GPRMC,010213.000,A,3726.2893,N,12636.9816,E,29.9,182.2,290725,,*34
$GPRMC,010214.000,A,3726.2811,N,12636.9814,E,29.9,182.2,290725,,*3B
$GPRMC,010215.000,A,3726.2729,N,12636.9812,E,29.9,182.2,290725,,*38
$GPRMC,010216.000,A,3726.2647,N,12636.9811,E,29.9,182.2,290725,,*31
$GPRMC,010217.000,A,3726.2565,N,12636.9809,E,29.9,182.3,290725,,*3B
$GPRMC,010218.000,A,3726.2483,N,12636.9808,E,29.9,182.3,290725,,*3C
$GPRMC,010219.000,A,3726.2401,N,12636.9806,E,29.9,182.3,290725,,*39
$GPRMC,010220.000,A,3726.2320,N,12636.9805,E,29.9,182.3,290725,,*34
$GPRMC,010221.000,A,3726.2238,N,12636.9803,E,29.9,182.3,290725,,*3B
$GPRMC,010222.000,A,3726.2156,N,12636.9802,E,29.9,182.3,290725,,*32
$GPRMC,010223.000,A,3726.2074,N,12636.9800,E,29.9,182.3,290725,,*30
$GPRMC,010224.000,A,3726.1992,N,12636.9799,E,29.9,182.3,290725,,*3A
$GPRMC,010225.000,A,3726.1910,N,12636.9797,E,29.9,182.3,290725,,*3F
$GPRMC,010226.000,A,3726.1828,N,12636.9796,E,29.9,182.3,290725,,*37
$GPRMC,010227.000,A,3726.1747,N,12636.9794,E,29.9,182.3,290725,,*32
$GPRMC,010228.000,A,3726.1665,N,12636.9792,E,29.9,182.4,290725,,*3D
$GPRMC,010229.000,A,3726.1583,N,12636.9791,E,29.9,182.4,290725,,*34
$GPRMC,010230.000,A,3726.1501,N,12636.9789,E,29.9,182.4,290725,,*3F
$GPRMC,010231.000,A,3726.1419,N,12636.9788,E,29.9,182.4,290725,,*37
$GPRMC,010232.000,A,3726.1337,N,12636.9786,E,29.9,182.4,290725,,*31
$GPRMC,010233.000,A,3726.1255,N,12636.9785,E,29.9,182.4,290725,,*36
$GPRMC,010234.000,A,3726.1173,N,12636.9783,E,29.9,182.4,290725,,*30
$GPRMC,010235.000,A,3726.1092,N,12636.9782,E,29.9,182.4,290725,,*3E
$GPRMC,010236.000,A,3726.1010,N,12636.9780,E,30.0,182.4,290725,,*34
$GPRMC,010237.000,A,3726.0928,N,12636.9779,E,30.0,182.4,290725,,*30
$GPRMC,010238.000,A,3726.0846,N,12636.9777,E,30.0,182.5,290725,,*39
$GPRMC,010239.000,A,3726.0764,N,12636.9776,E,30.0,182.5,290725,,*36
$GPRMC,010240.000,A,3726.0682,N,12636.9774,E,30.0,182.5,290725,,*33
$GPRMC,010241.000,A,3726.0600,N,12636.9772,E,30.0,182.5,290725,,*3E
$GPRMC,010242.000,A,3726.0519,N,12636.9771,E,30.0,182.5,290725,,*35
$GPRMC,010243.000,A,3726.0437,N,12636.9769,E,30.0,182.5,290725,,*30
$GPRMC,010244.000,A,3726.0355,N,12636.9768,E,30.0,182.5,290725,,*35
$GPRMC,010245.000,A,3726.0273,N,12636.9766,E,30.0,182.5,290725,,*3F
$GPRMC,010246.000,A,3726.0191,N,12636.9765,E,30.0,182.5,290725,,*30
$GPRMC,010247.000,A,3726.0109,N,12636.9763,E,30.0,182.5,290725,,*36
$GPRMC,010248.000,A,3726.0027,N,12636.9762,E,30.0,182.5,290725,,*35
$GPRMC,010249.000,A,3725.9946,N,12636.9760,E,30.0,182.6,290725,,*31
$GPRMC,010250.000,A,3725.9864,N,12636.9759,E,30.0,182.6,290725,,*32
$GPRMC,010251.000,A,3725.9782,N,12636.9757,E,30.0,182.6,290725,,*3A
$GPRMC,010252.000,A,3725.9700,N,12636.9756,E,30.0,182.6,290725,,*32
$GPRMC,010253.000,A,3725.9618,N,12636.9754,E,30.0,182.6,290725,,*39
$GPRMC,010254.000,A,3725.9536,N,12636.9752,E,30.0,182.6,290725,,*37
$GPRMC,010255.000,A,3725.9454,N,12636.9751,E,30.0,182.6,290725,,*30
$GPRMC,010256.000,A,3725.9373,N,12636.9749,E,30.0,182.6,290725,,*38
$GPRMC,010257.000,A,3725.9291,N,12636.9748,E,30.0,182.6,290725,,*35
$GPRMC,010258.000,A,3725.9209,N,12636.9746,E,30.0,182.6,290725,,*35
$GPRMC,010259.000,A,3725.9127,N,12636.9745,E,30.0,182.6,290725,,*38
$GPRMC,010300.000,A,3725.9045,N,12636.9743,E,30.0,182.7,290725,,*37
$GPRMC,010301.000,A,3725.8963,N,12636.9742,E,30.0,182.7,290725,,*3B
$GPRMC,010302.000,A,3725.8881,N,12636.9740,E,30.0,182.7,290725,,*37
$GPRMC,010303.000,A,3725.8800,N,12636.9739,E,30.0,182.7,290725,,*31
$GPRMC,010304.000,A,3725.8718,N,12636.9737,E,30.0,182.7,290725,,*3E
$GPRMC,010305.000,A,3725.8636,N,12636.9736,E,30.0,182.7,290725,,*33
$GPRMC,010306.000,A,3725.8554,N,12636.9734,E,30.0,182.7,290725,,*35
$GPRMC,010307.000,A,3725.8472,N,12636.9732,E,30.0,182.7,290725,,*37
$GPRMC,010308.000,A,3725.8390,N,12636.9731,E,30.0,182.7,290725,,*30
$GPRMC,010309.000,A,3725.8308,N,12636.9729,E,30.0,182.7,290725,,*39
$GPRMC,010310.000,A,3725.8227,N,12636.9728,E,30.0,182.8,290725,,*33
$GPRMC,010311.000,A,3725.8145,N,12636.9726,E,30.1,182.8,290725,,*3A
$GPRMC,010312.000,A,3725.8063,N,12636.9725,E,30.1,182.8,290725,,*3F
$GPRMC,010313.000,A,3725.7981,N,12636.9723,E,30.1,182.8,290725,,*32
$GPRMC,010314.000,A,3725.7899,N,12636.9722,E,30.1,182.8,290725,,*3C
$GPRMC,010315.000,A,3725.7817,N,12636.9720,E,30.1,182.8,290725,,*39
$GPRMC,010316.000,A,3725.7735,N,12636.9719,E,30.1,182.8,290725,,*3F
$GPRMC,010317.000,A,3725.7653,N,12636.9717,E,30.1,182.8,290725,,*31
$GPRMC,010318.000,A,3725.7572,N,12636.9716,E,30.1,182.8,290725,,*3F
$GPRMC,010319.000,A,3725.7490,N,12636.9714,E,30.1,182.8,290725,,*31
$GPRMC,010320.000,A,3725.7408,N,12636.9712,E,30.1,182.8,290725,,*3C
$GPRMC,010321.000,A,3725.7326,N,12636.9711,E,30.1,182.9,290725,,*34
$GPRMC,010322.000,A,3725.7244,N,12636.9709,E,30.1,182.9,290725,,*3B
$GPRMC,010323.000,A,3725.7162,N,12636.9708,E,30.1,182.9,290725,,*3C
$GPRMC,010324.000,A,3725.7080,N,12636.9706,E,30.1,182.9,290725,,*38
$GPRMC,010325.000,A,3725.6999,N,12636.9705,E,30.1,182.9,290725,,*3A
$GPRMC,010326.000,A,3725.6917,N,12636.9703,E,30.1,182.9,290725,,*39
$GPRMC,010327.000,A,3725.6835,N,12636.9702,E,30.1,182.9,290725,,*38
$GPRMC,010328.000,A,3725.6753,N,12636.9700,E,30.1,182.9,290725,,*3A
$GPRMC,010329.000,A,3725.6671,N,12636.9699,E,30.1,182.9,290725,,*3B
$GPRMC,010330.000,A,3725.6589,N,12636.9697,E,30.1,182.9,290725,,*39
$GPRMC,010331.000,A,3725.6507,N,12636.9696,E,30.1,182.9,290725,,*3F
$GPRMC,010332.000,A,3725.6426,N,12636.9694,E,30.1,183.0,290725,,*34
$GPRMC,010333.000,A,3725.6344,N,12636.9693,E,30.1,183.0,290725,,*31
$GPRMC,010334.000,A,3725.6262,N,12636.9691,E,30.1,183.0,290725,,*31
$GPRMC,010335.000,A,3725.6180,N,12636.9689,E,30.1,183.0,290725,,*36
$GPRMC,010336.000,A,3725.6098,N,12636.9688,E,30.1,183.0,290725,,*3C
$GPRMC,010337.000,A,3725.6016,N,12636.9686,E,30.1,183.0,290725,,*35
$GPRMC,010338.000,A,3725.5934,N,12636.9685,E,30.1,183.0,290725,,*33
$GPRMC,010339.000,A,3725.5853,N,12636.9683,E,30.1,183.0,290725,,*34
$GPRMC,010340.000,A,3725.5771,N,12636.9682,E,30.1,183.0,290725,,*34
$GPRMC,010341.000,A,3725.5689,N,12636.9680,E,30.1,183.0,290725,,*31
$GPRMC,010342.000,A,3725.5607,N,12636.9679,E,30.1,183.0,290725,,*32
$GPRMC,010343.000,A,3725.5525,N,12636.9677,E,30.1,183.1,290725,,*3F
$GPRMC,010344.000,A,3725.5443,N,12636.9676,E,30.1,183.1,290725,,*38
$GPRMC,010345.000,A,3725.5361,N,12636.9674,E,30.2,183.1,290725,,*3F
$GPRMC,010346.000,A,3725.5280,N,12636.9673,E,30.2,183.1,290725,,*35
$GPRMC,010347.000,A,3725.5198,N,12636.9671,E,30.2,183.1,290725,,*3C
$GPRMC,010348.000,A,3725.5116,N,12636.9669,E,30.2,183.1,290725,,*3C
$GPRMC,010349.000,A,3725.5034,N,12636.9668,E,30.2,183.1,290725,,*3D
$GPRMC,010350.000,A,3725.4952,N,12636.9666,E,30.2,183.1,290725,,*33
$GPRMC,010351.000,A,3725.4870,N,12636.9665,E,30.2,183.1,290725,,*30
$GPRMC,010352.000,A,3725.4788,N,12636.9663,E,30.2,183.1,290725,,*3D
$GPRMC,010353.000,A,3725.4707,N,12636.9662,E,30.2,183.1,290725,,*3A
$GPRMC,010354.000,A,3725.4625,N,12636.9660,E,30.2,183.2,290725,,*3D
$GPRMC,010355.000,A,3725.4543,N,12636.9659,E,30.2,183.2,290725,,*35
$GPRMC,010356.000,A,3725.4461,N,12636.9657,E,30.2,183.2,290725,,*39
$GPRMC,010357.000,A,3725.4379,N,12636.9656,E,30.2,183.2,290725,,*37
$GPRMC,010358.000,A,3725.4297,N,12636.9654,E,30.2,183.2,290725,,*3B
$GPRMC,010359.000,A,3725.4215,N,12636.9653,E,30.2,183.2,290725,,*37
$GPRMC,010400.000,A,3725.4133,N,12636.9651,E,30.2,183.2,290725,,*39
$GPRMC,010401.000,A,3725.4052,N,12636.9649,E,30.2,183.2,290725,,*37
$GPRMC,010402.000,A,3725.3970,N,12636.9648,E,30.2,183.2,290725,,*3B
$GPRMC,010403.000,A,3725.3888,N,12636.9646,E,30.2,183.2,290725,,*32
$GPRMC,010404.000,A,3725.3806,N,12636.9645,E,30.2,183.2,290725,,*30
$GPRMC,010405.000,A,3725.3724,N,12636.9643,E,30.2,183.3,290725,,*39
$GPRMC,010406.000,A,3725.3642,N,12636.9642,E,30.2,183.3,290725,,*3A
$GPRMC,010407.000,A,3725.3560,N,12636.9640,E,30.2,183.3,290725,,*3A
$GPRMC,010408.000,A,3725.3479,N,12636.9639,E,30.2,183.3,290725,,*32
$GPRMC,010409.000,A,3725.3397,N,12636.9637,E,30.2,183.3,290725,,*3A
$GPRMC,010410.000,A,3725.3315,N,12636.9636,E,30.2,183.3,290725,,*39
$GPRMC,010411.000,A,3725.3233,N,12636.9634,E,30.2,183.3,290725,,*3F
$GPRMC,010412.000,A,3725.3151,N,12636.9633,E,30.2,183.3,290725,,*3C
$GPRMC,010413.000,A,3725.3069,N,12636.9631,E,30.2,183.3,290725,,*35
$GPRMC,010414.000,A,3725.2987,N,12636.9629,E,30.2,183.3,290725,,*33
$GPRMC,010415.000,A,3725.2906,N,12636.9628,E,30.2,183.3,290725,,*3A
$GPRMC,010416.000,A,3725.2824,N,12636.9626,E,30.2,183.3,290725,,*36
$GPRMC,010417.000,A,3725.2742,N,12636.9625,E,30.2,183.4,290725,,*3C
$GPRMC,010418.000,A,3725.2660,N,12636.9623,E,30.2,183.4,290725,,*34
$GPRMC,010419.000,A,3725.2578,N,12636.9622,E,30.2,183.4,290725,,*3E
$GPRMC,010420.000,A,3725.2496,N,12636.9620,E,30.3,183.4,290725,,*36
$GPRMC,010421.000,A,3725.2414,N,12636.9619,E,30.3,183.4,290725,,*37
$GPRMC,010422.000,A,3725.2333,N,12636.9617,E,30.3,183.4,290725,,*38
$GPRMC,010423.000,A,3725.2251,N,12636.9616,E,30.3,183.4,290725,,*3D
$GPRMC,010424.000,A,3725.2169,N,12636.9614,E,30.3,183.4,290725,,*30
$GPRMC,010425.000,A,3725.2087,N,12636.9613,E,30.3,183.4,290725,,*37
$GPRMC,010426.000,A,3725.2005,N,12636.9611,E,30.3,183.4,290725,,*3C
$GPRMC,010427.000,A,3725.1923,N,12636.9609,E,30.3,183.4,290725,,*3A
$GPRMC,010428.000,A,3725.1841,N,12636.9608,E,30.3,183.5,290725,,*30
$GPRMC,010429.000,A,3725.1760,N,12636.9606,E,30.3,183.5,290725,,*33
$GPRMC,010430.000,A,3725.1678,N,12636.9605,E,30.3,183.5,290725,,*30
$GPRMC,010431.000,A,3725.1596,N,12636.9603,E,30.3,183.5,290725,,*34
$GPRMC,010432.000,A,3725.1514,N,12636.9602,E,30.3,183.5,290725,,*3C
$GPRMC,010433.000,A,3725.1432,N,12636.9600,E,30.3,183.5,290725,,*3A
$GPRMC,010434.000,A,3725.1350,N,12636.9599,E,30.3,183.5,290725,,*3D
$GPRMC,010435.000,A,3725.1268,N,12636.9597,E,30.3,183.5,290725,,*38
$GPRMC,010436.000,A,3725.1187,N,12636.9596,E,30.3,183.5,290725,,*38
$GPRMC,010437.000,A,3725.1105,N,12636.9594,E,30.3,183.5,290725,,*31
$GPRMC,010438.000,A,3725.1023,N,12636.9593,E,30.3,183.5,290725,,*3C
$GPRMC,010439.000,A,3725.0941,N,12636.9591,E,30.3,183.5,290725,,*33
$GPRMC,010440.000,A,3725.0859,N,12636.9590,E,30.3,183.6,290725,,*37
$GPRMC,010441.000,A,3725.0777,N,12636.9588,E,30.3,183.6,290725,,*3C
$GPRMC,010442.000,A,3725.0695,N,12636.9586,E,30.3,183.6,290725,,*3C
$GPRMC,010443.000,A,3725.0614,N,12636.9585,E,30.3,183.6,290725,,*37
$GPRMC,010444.000,A,3725.0532,N,12636.9583,E,30.3,183.6,290725,,*31
$GPRMC,010445.000,A,3725.0450,N,12636.9582,E,30.3,183.6,290725,,*34
$GPRMC,010446.000,A,3725.0368,N,12636.9580,E,30.3,183.6,290725,,*39
$GPRMC,010447.000,A,3725.0286,N,12636.9579,E,30.3,183.6,290725,,*3F
$GPRMC,010448.000,A,3725.0204,N,12636.9577,E,30.3,183.6,290725,,*34
$GPRMC,010449.000,A,3725.0122,N,12636.9576,E,30.3,183.6,290725,,*33
$GPRMC,010450.000,A,3725.0040,N,12636.9574,E,30.3,183.6,290725,,*3C
$GPRMC,010451.000,A,3724.9959,N,12636.9573,E,30.3,183.6,290725,,*33
$GPRMC,010452.000,A,3724.9877,N,12636.9571,E,30.3,183.7,290725,,*3E
$GPRMC,010453.000,A,3724.9795,N,12636.9570,E,30.3,183.7,290725,,*3D
$GPRMC,010454.000,A,3724.9713,N,12636.9568,E,30.3,183.7,290725,,*3D
$GPRMC,010455.000,A,3724.9631,N,12636.9566,E,30.4,183.7,290725,,*34
$GPRMC,010456.000,A,3724.9549,N,12636.9565,E,30.4,183.7,290725,,*38
$GPRMC,010457.000,A,3724.9467,N,12636.9563,E,30.4,183.7,290725,,*32
$GPRMC,010458.000,A,3724.9386,N,12636.9562,E,30.4,183.7,290725,,*34
$GPRMC,010459.000,A,3724.9304,N,12636.9560,E,30.4,183.7,290725,,*3D
$GPRMC,010500.000,A,3724.9222,N,12636.9559,E,30.4,183.7,290725,,*3F
$GPRMC,010501.000,A,3724.9140,N,12636.9557,E,30.4,183.7,290725,,*37
$GPRMC,010502.000,A,3724.9058,N,12636.9556,E,30.4,183.7,290725,,*3D
$GPRMC,010503.000,A,3724.8976,N,12636.9554,E,30.4,183.7,290725,,*3A
$GPRMC,010504.000,A,3724.8894,N,12636.9553,E,30.4,183.8,290725,,*38
$GPRMC,010505.000,A,3724.8813,N,12636.9551,E,30.4,183.8,290725,,*34
$GPRMC,010506.000,A,3724.8731,N,12636.9550,E,30.4,183.8,290725,,*39
$GPRMC,010507.000,A,3724.8649,N,12636.9548,E,30.4,183.8,290725,,*3F
